"aqi_id","city","state","region","country","latitude","longitude","timestamp","aqius","mainus","aqicn","maincn","temperature","pressure","humidity","wind_speed","wind_direction"
1375,Bang Yai,Nonthaburi,Central,Thailand,100.362510,13.843410,2025-03-26 15:00:00.000,137,p2,69,p2,31.00,1005,83,6.04,187
1376,Khlong Phra Udom,Nonthaburi,Central,Thailand,100.478540,13.927990,2025-03-26 15:00:00.000,137,p2,69,p2,31.00,1006,81,6.17,200
1377,Mueang Nonthaburi,Nonthaburi,Central,Thailand,100.514770,13.860750,2025-03-26 15:00:00.000,122,p2,61,p2,31.00,1006,79,6.17,200
1378,Pakkret,Nonthaburi,Central,Thailand,100.498830,13.913010,2025-03-26 15:00:00.000,112,p2,56,p2,31.00,1006,80,6.17,200
1379,Sai Ma,Nonthaburi,Central,Thailand,100.469880,13.872890,2025-03-26 15:00:00.000,101,p2,51,p2,31.00,1006,80,6.17,200
1380,Talat Khwan,Nonthaburi,Central,Thailand,100.508260,13.849700,2025-03-26 15:00:00.000,147,p2,74,p2,31.00,1006,75,6.17,200
1381,Talat Kwan,Nonthaburi,Central,Thailand,100.492180,13.859180,2025-03-26 15:00:00.000,115,p2,58,p2,31.00,1006,75,6.17,200
1382,Ban Klang,Pathum Thani,Central,Thailand,100.555080,14.006860,2025-03-26 15:00:00.000,88,p2,41,p2,31.00,1005,80,6.17,200
1383,Khlong Luang,Pathum Thani,Central,Thailand,100.608740,14.040299,2025-03-26 15:00:00.000,120,p2,64,p1,31.00,1005,79,6.17,200
1384,Khlong Nueng,Pathum Thani,Central,Thailand,100.611320,14.072660,2025-03-26 15:00:00.000,93,p2,45,p2,31.00,1005,79,6.17,200
1385,Lam Luk Ka,Pathum Thani,Central,Thailand,100.701659,13.933273,2025-03-26 15:00:00.000,112,p2,56,p2,31.00,1005,80,6.17,200
1386,Lat Sawai,Pathum Thani,Central,Thailand,100.686360,13.954230,2025-03-26 15:00:00.000,145,p2,73,p2,31.00,1005,80,6.17,200
1387,Nong Suea,Pathum Thani,Central,Thailand,100.825030,14.134780,2025-03-26 15:00:00.000,157,p2,86,p2,31.00,1005,76,6.19,202
1388,Pathum Thani,Pathum Thani,Central,Thailand,100.530490,14.013460,2025-03-26 15:00:00.000,121,p2,61,p2,31.00,1005,81,6.17,200
1389,Thanyaburi,Pathum Thani,Central,Thailand,100.734330,14.021140,2025-03-26 15:00:00.000,112,p2,56,p2,31.00,1005,74,6.17,200
1390,Ban Khao Lak,Phangnga,South,Thailand,98.241626,8.694710,2025-03-26 15:00:00.000,119,p2,60,p2,27.00,1008,81,3.84,349
1391,Bang Kaeo,Phatthalung,South,Thailand,100.178030,7.429470,2025-03-26 15:00:00.000,119,p2,60,p2,26.00,1008,89,2.12,193
1392,Ban Tom,Phayao,North,Thailand,99.854760,19.206010,2025-03-26 14:00:00.000,148,p2,74,p2,27.00,1004,37,1.48,218
1393,Mae Ka,Phayao,North,Thailand,99.929880,19.014480,2025-03-26 15:00:00.000,161,p2,93,p2,27.00,1005,34,1.93,199
1394,Mueang,Phayao,North,Thailand,100.170326,19.190056,2025-03-26 15:00:00.000,158,p2,88,p2,25.00,1004,33,1.60,190
1395,Pong,Phayao,North,Thailand,100.275220,19.149310,2025-03-26 15:00:00.000,173,p2,115,p2,27.00,1005,33,1.03,175
1396,Khao Kho,Phetchabun,Central,Thailand,101.022080,16.657910,2025-03-26 15:00:00.000,153,p2,80,p2,25.00,1006,38,2.37,278
1397,Phetchabun,Phetchabun,Central,Thailand,101.160560,16.419040,2025-03-26 15:00:00.000,143,p2,75,p1,30.00,1004,35,0.41,94
1398,Tha Phon,Phetchabun,Central,Thailand,101.128110,16.584400,2025-03-26 15:00:00.000,161,p2,94,p2,29.00,1005,37,0.97,278
1399,Cha-am,Phetchaburi,West,Thailand,99.966670,12.800000,2025-03-26 15:00:00.000,142,p2,71,p2,30.00,1006,81,5.19,174
1400,Khao Yai,Phetchaburi,West,Thailand,99.901020,12.798380,2025-03-26 15:00:00.000,93,p2,45,p2,28.00,1006,80,3.94,174
1401,Phichit,Phichit,Central,Thailand,100.348790,16.441840,2025-03-26 15:00:00.000,166,p2,103,p2,31.00,1003,33,1.93,308
1402,Phitsanulok,Phitsanulok,Central,Thailand,100.258580,16.824810,2025-03-26 14:00:00.000,166,p2,103,p2,30.00,1000,44,3.50,295
1403,Wang Thong,Phitsanulok,Central,Thailand,100.429360,16.824580,2025-03-26 15:00:00.000,170,p2,109,p2,30.00,1001,41,2.25,297
1404,Wat Chan,Phitsanulok,Central,Thailand,100.230820,16.802490,2025-03-26 15:00:00.000,174,p2,118,p2,30.00,1000,43,3.72,295
1405,Ayutthaya,Phra Nakhon Si Ayutthaya,Central,Thailand,100.560554,14.349146,2025-03-26 15:00:00.000,142,p2,71,p2,31.00,1005,72,6.60,203
1406,Ko Rian,Phra Nakhon Si Ayutthaya,Central,Thailand,100.578840,14.318220,2025-03-26 15:00:00.000,159,p2,90,p2,31.00,1005,73,2.68,22
1407,Lat Bua Luang,Phra Nakhon Si Ayutthaya,Central,Thailand,100.307890,14.165720,2025-03-26 15:00:00.000,144,p2,73,p2,31.00,1005,81,6.79,187
1408,Tha Wasukri,Phra Nakhon Si Ayutthaya,Central,Thailand,100.550810,14.360050,2025-03-26 15:00:00.000,118,p2,59,p2,31.00,1005,72,6.60,203
1409,Phrae,Phrae,North,Thailand,100.163811,18.119188,2025-03-26 14:00:00.000,162,p2,95,p2,29.00,1004,23,1.44,193
1410,Ban Karon,Phuket,South,Thailand,98.298500,7.847690,2025-03-26 15:00:00.000,127,p2,64,p2,28.00,1008,75,6.46,325
